Company Name,Ticker,Last Close
"Thunder Bridge Capital Partners IV","THCP","10.03"
"Thk Co.","THKLY","10.4"
"International Tower Hill Mines","THM",".5808"
"Thunder Mountain Gold","THMG",".1199"
"ThermoGenesis","THMO","3.68"
"Third Harmonic Bio, Inc.","THRD","4.37"
"Thorne Healthtech","THRN","4.61"
"Thunderbird Resorts","THRSF",".045"
"Theseus Pharmaceuticals","THRX","13.99"
"TruettHurst","THST",".15"
"Theratechnologies","THTX",".94"
"Telecom Italia","TIAIY","2.7599"
"Trean Insurance Group","TIG","6.09"
"Tigrent","TIGE",".0003"
"Millicom International Cellular","TIGO","16.99"
"UP Fintech Holding Limited","TIGR","4.05"
"Telecom Italia","TIIAY","2.89"
"TelInstrument Electronics","TIKK","2.39"
"Instil Bio","TIL",".8139"
"Till Capital","TILCF","4.55"
"Interface","TILE","11.38"
"TIM","TIMB","11.58"
"Teijin","TINLY","10.25"
"Tamino Minerals","TINO",".0035"
"Tio Tech A","TIOA","10.14"
"Tiptree Financial","TIPT","15.01"
"Tian Ruixiang","TIRX","2.38"
"Team","TISI","7.93"
"Tivic Health Systems","TIVC",".8317"
"Tix","TIXC",".0002"
"Teekay","TK","4.86"
"Telekom Austria","TKAGY","13.22"
"ThyssenKrupp","TKAMY","7.79"
"Takung Art Co.","TKAT",".7951"
"Turkcell Iletisim Hizmetleri","TKC","4.96"
"Yoshitsu","TKLF","1.23"
"TRUTANKLESS","TKLS",".0003"
"Alpha Teknova","TKNO","5.96"
"Telkonet","TKOI",".0243"
"Tokuyama Corporation","TKYMY","6.795"
"Teleconnect","TLCO",".0009"
"Tandy Leather Factory","TLF","4.45"
"TLG Acquisition One","TLGA","10.22"
"TLGY Acquisition","TLGY","10.365"
"Talis Biomedical","TLIS",".6281"
"Telkom SOC","TLKGY","8.3"
"Teletouch Communications","TLLEQ",".0002"
"TetraLogic Pharmaceuticals","TLOG",".0002"
"Timberline Resources","TLRS",".102"
"Tilray Brands","TLRY","3.24"
"Telos","TLS","4.85"
"Tiziana Life Sciences","TLSA",".645"
"TeliaSonera","TLSNY","5.13"
"Transportation and Logistics Systems, Inc.","TLSS",".007"
"Tele2","TLTZY","4.32"
"Tilly's","TLYS","8.86"
"Timber Pharmaceuticals","TMBR","2.2399"
"The Metals Company","TMC",".8735"
"Titan Medical","TMDI",".9065"
"Tencent Music Entertainment Group","TME","8.39"
"Tastemaker Acquisition","TMKR","10.3392"
"Tele Group","TMLL","1.76"
"Tempo Automation Holdings, Inc.","TMPO","1.55"
"Trilogy Metals","TMQ",".645"
"Timken Steel","TMST","19.67"
"Tenaga Nasional Berhad","TNABY","8.47"
"Tengion","TNGNQ",".019"
"Tango Therapeutics","TNGX","6.6"
"TransLux","TNLX",".535"
"Tenon Medical","TNON","2.26"
"Tsakos Energy Navigation","TNP","17.17"
"Tonix Pharmaceuticals","TNXP","1.12"
"Tenaya Therapeutics","TNYA","3.42"
"Talon 1 Acquisition Corp.","TOAC","10.45"
"TAAT Global Alternatives","TOBAF",".33"
"Toro Energy","TOEYF",".0076"
"Tofutti Brands","TOFB","1.19"
"The Oncology Institute","TOI","1.48"
"","TOMDF",".007"
"TOMI Environmental Solutions","TOMZ",".82"
"TOP Financial Group Ltd","TOP","4.72"
"TOPCON","TOPCF","12.92"
"TOP Ships","TOPS","1.33"
"TOR Minerals International","TORM","2.77"
"Tosoh","TOSCF","11.85"
"Toshiba","TOSYY","17.15"
"Tuniu","TOUR","2.39"
"Theriva Biologics, Inc.","TOVX",".91"
"TOWER ONE WIRLS","TOWTF",".0471"
"TPB Acquisition I","TPBA","10.14"
"Tutor Perini","TPC","9.17"
"Techprecision","TPCS","2.51"
"Trinity Place","TPHS",".8608"
"TPI Composites","TPIC","13.05"
"Triple P","TPPPF",".01"
"Tempest Therapeutics","TPST","1.99"
"TriplePoint Venture Growth BDC","TPVG","11.75"
"Trine II Acquisition Corp.","TRAQ","10.34"
"Twin Ridge Capital Acquisition","TRCA","10.17"
"SecureAlert","TRCK",".555"
"Entrada Therapeutics","TRDA","12.15"
"Trevali Mining Corporation","TREVQ",".0003"
"Tabula Rasa Healthcare","TRHC","6.07"
"Trinity Biotech","TRIB","1.075"
"Trinity Capital","TRIN","13.39"
"Triterras","TRIRF",".28"
"Tristar Acquisition I Corp.","TRIS","10.25"
"Troika Media Group","TRKA",".2127"
"Tremor International","TRMR","8.15"
"","TRNLY","3.4201"
"Corner Growth Acquisition 2","TRON","10.36"
"TROOPS","TROO","3.2885"
"Tronox","TROX","17.15"
"TerrAscend Corp.","TRSSF","1.3756"
"TrioTech International","TRT","5.15"
"Transtech Industries","TRTI",".06"
"TortoiseEcofin Acquisition III","TRTL","10.11"
"TPG RE Finance Trust","TRTX","8.71"
"TrueCar","TRUE","3.12"
"Trivago","TRVG","1.74"
"Trevi Therapeutics","TRVI","2.33"
"Trevena","TRVN","1.65"
"TRX Gold Corporation","TRX",".489"
"Rancher Energy","TRXO",".0403"
"Toray Industries","TRYIY","12.18"
"Telesat","TSAT","9.24"
"Touchstone Bankshares","TSBA","10"
"Technology Solutions Co.","TSCC",".0007"
"Tesco","TSCDY","9.0652"
"Taysha Gene Therapies","TSHA","1.64"
"","TSI","4.96"
"361 Degrees International Limited","TSIOF",".4499"
"Sixth Street Specialty Lending","TSLX","19.15"
"TuSimple","TSP","2.1"
"Townsquare Media","TSQ","7.49"
"TSR","TSRI","8.2501"
"TSS","TSSI",".5899"
"2seventy bio, Inc.","TSVT","13.6"
"Tattooed Chef","TTCF","1.52"
"TT Electronics","TTGPF","1.97"
"Tetra Technologies","TTI","3.96"
"TTM Technologies","TTMI","15.72"
"3Tl Technologies Corp","TTMZF",".0073"
"Titan Pharmaceuticals","TTNP","1.02"
"T2 Biosystems","TTOO","1.57"
"Tile Shop","TTSH","5"
"Tuesday Morning","TUEM",".5283"
"Tupperware Brands","TUP","4.43"
"Harris & Harris Group","TURN","5.54"
"Two Rivers Water & Farming Co.","TURV",".0017"
"Mammoth Energy Services","TUSK","6.53"
"Tullow Oil","TUWOY",".215"
"Tuya","TUYA","2.79"
"Grupo Televisa","TV","6.15"
"Television Broadcasts","TVBCY",".84"
"TELEVISION FRAN","TVFCF","6.09"
"WhereverTV Broadcasting","TVTV",".06"
"Bilander Acquisition","TWCB","9.97"
"Towerstream","TWER",".15"
"Titan International","TWI","16.69"
"Twin Disc","TWIN","10.1"
"Turing Holding","TWKS","10.8"
"Twelve Seas Investment Company II","TWLV","10.11"
"Tailwind Acquisition","TWND","9.8"
"Tailwind International Acquisition","TWNI","10.155"
"Two Harbors Investments Corp","TWO","17.94"
"Two","TWOA","10.14"
"Taylor Wimpey","TWODY","14.63"
"2U","TWOU","8.63"
"Tristar Wellness Solutions","TWSI",".0003"
"TranSwitch","TXCCQ",".0001"
"TherapeuticsMD","TXMD","5.27"
"Cryptyde, Inc.","TYDE",".2155"
"ThyssenKrupp","TYEKF","7.96"
"Tyra Biosciences","TYRA","10.62"
"Travelzoo","TZOO","5.34"
"Under Armour","UA","10.9"
"Under Armour","UAA","12.39"
"United American Healthcare","UAHC",".027"
"United States Antimony","UAMY",".4"
"Umbra Applied Technologies Group","UATG",".0077"
"AGEAGLE AERIAL SYSTEMS","UAVS",".528"
"Urstadt Biddle Properties","UBA","18.78"
"United Bancorp","UBCP","14.45"
"United Security Bancshares","UBFO","7.9"
"United Bancshares","UBOH","19.9"
"Urstadt Biddle Properties","UBP","16.75"
"UbiSoft Entertainment","UBSFY","4.09"
"UNITY Biotechnology","UBX","4.62"
"UC Asset LP","UCASU",".5"
"uCloudlink Group","UCL","5.7"
"Udemy","UDMY","12.54"
"Urban Edge Properties","UE","15.75"
"Uranium Energy","UEC","4.03"
"United Health Products","UEEC",".2699"
"Universal Entertainment","UETMF","15.13"
"Unique Fabricating","UFAB",".78"
"Unifi","UFI","8.55"
"Universal Manufacturing Co.","UFMG",".01"
"UnitedGuardian","UG","11.49"
"Ultrapar Participacoes","UGP","2.61"
"urbangro","UGRO","3.8"
"United Insurance","UIHC","1.86"
"Unisys","UIS","5.41"
"Ucommune International","UK","1.52"
"Ultralife","ULBI","4.07"
"Frontier Group","ULCC","12.58"
"Ultrapetrol Bahamas Limited","ULTRF",".0002"
"United Microelectronics","UMC","8.13"
"UMC","UMCN",".005"
"UMeWorld","UMEWF",".1351"
"Dalton Industries","UMGP",".4"
"UMH Properties","UMH","17.92"
"Umpqua","UMPQ","18.2"
"Unico American","UNAM","1.22"
"UniCredit","UNCFF","19.445"
"UniCredit","UNCRY","9.69"
"Unicycive Therapeutics","UNCY",".56"
"University Bancorp","UNIB","16.8"
"Unicharm","UNICY","7.6"
"Uniroyal Global Engineered Products","UNIR",".41"
"Uniti Group","UNIT","6.59"
"Unrivaled Brands","UNRV",".0221"
"United Tennessee Bankshares","UNTN","18.7"
"Radio One","UONE","7.01"
"Radio One","UONEK","4.98"
"Wheels Up Experience","UP","1.23"
"Universe Pharmaceuticals","UPC",".8499"
"Esio Water and Beverage Development","UPDC",".0008"
"UpHealth","UPH","2.61"
"Culture Medium","UPIN",".0183"
"Upland Software","UPLD","8.73"
"Upstart","UPST","18.68"
"TradeUP Acquisition","UPTD","10.67"
"Upwork","UPWK","12.96"
"Upexi, Inc.","UPXI","3.17"
"Ur Energy","URG","1.31"
"Urogen Pharma","URGN","10.39"
"United Resource Holdings Group","URHG",".015"
"Uranium Royalty","UROY","2.83"
"","USA","6.25"
"Universal Stainless & Alloy Products","USAP","8.09"
"QHSLab","USAQ",".1608"
"Americas Gold and Silver","USAS",".6299"
"US Gold Corp","USAU","4.61"
"USCB Financial","USCB","12"
"TKB Critical Technologies 1","USCT","10.37"
"USD Partners","USDP","4.01"
"","USDR",".101"
"United Maritime Corporation","USEA","3.08"
"U.S. Energy","USEG","2.43"
"Usio","USIO","1.95"
"Usinas Siderurgicas de Minas Gerais","USNZY","1.72"
"Bioheart","USRM",".0047"
"U.S. Xpress Enterprises","USX","1.62"
"UTA Acquisition","UTAA","10.29"
"UNITE Group","UTGPF","11.194"
"Universal Technical Institute","UTI","7.58"
"UTime Limited","UTME","1.01"
"Minerva Surgical","UTRS",".3814"
"UNITRONIX CORP","UTRX",".0306"
"UTStarcom","UTSI","4.2"
"Utz Brands","UTZ","16.66"
"Universal Security Instruments","UUU","2.1"
"Energy Fuels","UUUU","7.37"
"Universal Insurance Holdings","UVE","12.74"
"Universal Energy","UVSE",".0001"
"UWM","UWMC","4.58"
"Uxin Limited","UXIN","3.19"
"Vaccitech","VACC","2.83"
"VALE","VALE","18.68"
"Valneva","VALN","13.4023"
"Vivani Medical, Inc.","VANI","1.2"
"Vapotherm","VAPO","1.21"
"VaporBrands International","VAPR",".0219"
"Vector Acquisition II","VAQC","10.1685"
"Vasomedical","VASO",".21"
"INNOVATE Corp.","VATE","3.15"
"Vaxxinity","VAXX","4"
"","VBF","16.72"
"VBI Vaccines","VBIV",".582"
"ViewBix Inc.","VBIX",".7"
"Vascular Biogenics","VBLT",".157"
"VersaBank","VBNK","7.8"
"Viscogliosi Brothers Acquisition Corp.","VBOC","10.2336"
"Vaccinex","VCNX",".595"
"VICTORIA OIL&GS","VCOGF",".03"
"Vacasa","VCSA","1.75"
"Rainmaker Systems","VCTL",".0011"
"","VCV","10.36"
"10X Capital Venture Acquisition Corp. II","VCXA","10.045"
"10X Capital Venture Acquisition Corp. III","VCXB","10.195"
"VINDA INTL","VDAHF","3.03"
"Veeco Instruments","VECO","19.86"
"VectivBio","VECT","8.02"
"Visionary Education Technology Holdings Group Inc.","VEDU",".7096"
"Twin Vee PowerCats","VEEE","2.245"
"Velocity Financial","VEL","10.09"
"VEON","VEON",".5025"
"Vera Therapeutics","VERA","8.48"
"Verb Technology","VERB",".195"
"Veritone","VERI","8.45"
"Venus Concept","VERO",".358"
"Veru","VERU","5.76"
"Vertex","VERX","13.5"
"VERICITY","VERY","7.9899"
"Vermilion Energy","VET","15.34"
"Vicinity Motor","VEV",".8912"
"Village Farms International","VFF","1.08"
"","VFL","11.06"
"Very Good Food","VGFCQ",".0162"
"VG Life Sciences","VGLS",".0001"
"","VGM","10.43"
"Vector Group","VGR","12.95"
"Vista Gold","VGZ",".6199"
"Viveon Health Acquisition","VHAQ","10.87"
"VirnetX","VHC","1.51"
"Vahanna Tech Edge Acquisition I Corp.","VHNA","10.35"
"Via Renewables","VIA","6.71"
"Flughafen Wien","VIAAY","9.2"
"VIA optronics","VIAO","3.085"
"Via Pharmaceuticals","VIAP",".0005"
"Viavi Solutions","VIAV","11.3"
"SSGI","VICP","1"
"Video Display","VIDE","1.31"
"View","VIEW",".82"
"Vigil Neuroscience","VIGL","10.84"
"7GC & Co.","VII","10.1795"
"Vincerx Pharma","VINC","1.51"
"Fresh Vine Wine","VINE","1.03"
"Gaucho Group","VINO","1.2609"
"Vinci Partners Investments","VINP","9.6"
"Viomi Technology Co.","VIOT","1.46"
"Vipshop","VIPS","15.47"
"Virco Manufacturing","VIRC","4.9"
"Virios Therapeutics","VIRI",".3086"
"Virtu Financial","VIRT","19.31"
"Viracta Therapeutics","VIRX","2.08"
"Vislink Technologies","VISL",".61"
"Vista Oil & Gas","VIST","15.9"
"Vital Farms","VITL","17.58"
"Telefonica Brasil","VIV","8.13"
"Viveve Medical","VIVE",".1075"
"Vivendi","VIVHY","10.66"
"Vivakor, Inc.","VIVK","1.33"
"Avivagen","VIVXF",".0861"
"voxeljet","VJET","2.32"
"","VKI","9.05"
"Viking Energy Group","VKIN",".31"
"","VKQ","10.16"
"Viking Therapeutics","VKTX","8.76"
"Valor Latitude Acquisition","VLAT","10.145"
"Volcon","VLCN","1.79"
"Velo3D","VLD","2.4"
"Velodyne Lidar","VLDR","1.17"
"Valeo","VLEEY","10.94"
"PTK Acquisition","VLN","5.07"
"Vallon Pharmaceuticals","VLON",".268"
"Vallourec","VLOWY","3.02"
"Voestalpine","VLPNY","6.48"
"Controladora Vuela Compania de Aviacion, B. de C.V","VLRS","11.08"
"","VLT","11.01"
"Volta Inc.","VLTA",".8582"
"Volvo","VLVLY","19.804"
"Valley National Bancorp","VLY","11.88"
"Vision Marine Technologies","VMAR","4.06"
"Valuence Merger Corp. I","VMCA","10.44"
"Viemed Healthcare","VMD","8.49"
"Vimeo","VMEO","4.54"
"VMG Consumer Acquisition Corp.","VMGA","10.25"
"","VMO","10.05"
"Vince Holding","VNCE","7.325"
"Vanda Pharmaceuticals","VNDA","7.68"
"21Vianet Group","VNET","5.88"
"VolitionRX Limited","VNRX","2.47"
"Venator Materials","VNTR",".61"
"VOC Energy Trust","VOC","9.73"
"Vodafone Group","VOD","11.58"
"Volcan","VOHO",".0404"
"Vonovia","VONOY","14.12"
"VioQuest Pharmaceuticals","VOQP",".003"
"Vor Biopharma","VOR","5.27"
"Virgin Orbit","VORB","1.68"
"Vox Royalty Corp.","VOXR","2.3701"
"VOXX International","VOXX","10.545"
"VPC Impact Acquisition II","VPCB","10.18"
"Viper Networks","VPER",".0005"
"","VPV","10.56"
"","VQS",".3308"
"Vera Bradley","VRA","5.95"
"The Glimpse Group","VRAR","4.5"
"Virax Biolabs Group Limited","VRAX",".758"
"ViewRay","VRAY","4.59"
"Verrica Pharmaceuticals","VRCA","4.62"
"Veris Residential","VRE","17.3"
"Vroom","VRM","1.15"
"VerifyMe","VRME","1.83"
"Verano Holdings Corp.","VRNOF","3.0451"
"Virpax Pharmaceuticals","VRPX",".9898"
"Verra Mobility","VRRM","15.43"
"Verisante Technology","VRSEF",".011"
"Vertiv","VRT","14.22"
"Veritec","VRTC",".02"
"Versus Systems","VS",".6101"
"Vision Sensing Acquisition Corp.","VSAC","10.4"
"Verify Smart","VSMR",".014"
"Victory Square Technologies Inc.","VSQTF",".0967"
"Vasta Platform","VSTA","4.15"
"Verastem","VSTM",".6469"
"Viscount Systems","VSYS",".0008"
"VTEX","VTEX","4.53"
"VistaGen Therapeutics","VTGN",".2588"
"","VTN","10.77"
"Vertex Energy","VTNR","7.28"
"Viatris","VTRS","12.16"
"Vitesse Energy, Inc.","VTS","15.96"
"VirTra","VTSI","4.76"
"vTv Therapeutics","VTVT",".9498"
"VULCAN INTL COR","VULC",".2001"
"Vu1","VUOC",".0001"
"Vuzix","VUZI","5.21"
"Vivint Smart Home","VVNT","11.98"
"Vivos Therapeutics","VVOS","1.09"
"Vivopower International","VVPR",".9316"
"Volkswagen","VWAGY","17.46"
"Vestas Wind Systems","VWDRY","9.69"
"Bespoke Capital Acquisition","VWE","2.86"
"VWF Bancorp, Inc.","VWFB","14.65"
"VAXART","VXRT","1.08"
"VICTORY OILFIELD TECH","VYEY",".2011"
"Voyager Therapeutics","VYGR","9.44"
"Voyager Digital Ltd.","VYGVQ",".0338"
"VYNE Therapeutics","VYNE",".26"
"Vyant Bio","VYNT",".92"
"VIZIO","VZIO","8.76"
"Vizsla Silver Corp.","VZLA","1.21"
"Wah Fu Education Group Limited","WAFU","2.59"
"Waldencast PLC","WALD","8.74"
"WANdisco","WANSF","15.46"
"Warrior Technologies Acquisition Company","WARR","10.01"
"Energous","WATT",".82"
"Waverley Capital Acquisition Corp. 1","WAVC","10.1"
"WaveDancer","WAVD",".58"
"Eco Wave Power Global","WAVE","3.6163"
"Western Acquisition Ventures Corp.","WAVS","10.25"
"China Bio-Energy","WAYS","4.475"
"Warner Bros. Discovery","WBD","14.82"
"Winc","WBEVQ",".018"
"Kensington Capital Acquisition II","WBX","5.59"
"WCF Bancorp","WCFB","8.2"
"World Copper Ltd.","WCUFF",".1496"
"Wellness Center Usa","WCUI",".0178"
"West Canyon Energy","WCYN",".0002"
"NeuroHitech","WDBG",".0021"
"Waterdrop","WDH","3.15"
"Wanderport","WDRP",".002"
"WeWork","WE","1.59"
"Weave Communications","WEAV","5.2"
"Weber","WEBR","8.16"
"Westaim","WEDXF","2.145"
"Western Energy Services","WEEEF","2.53"
"Weir Group","WEGRY","11.19"
"Weichai Power Co.","WEICY","13.01"
"Wejo Group","WEJO",".88"
"Integrated Wellness Acquisition Corp.","WEL","10.33"
"Winland Electronics","WELX","2.5575"
"WellQuest Medical & Wellness","WEQL",".0001"
"Westrock Coffee Company","WEST","13.09"
"WeTrade Group Inc.","WETG",".3141"
"Wetouch Technology","WETH",".313"
"Where Food Comes From","WFCF","14"
"Wegener","WGNR",".0093"
"GENEDX HOLDINGS","WGS",".4248"
"Williston Holding Co.","WHCA",".01"
"WhiteHorse Finance","WHF","13.18"
"Westwood Holdings","WHG","12.93"
"Wilhelmina International","WHLM","4.67"
"Wheeler Real Estate Investment Trust","WHLR","1.63"
"Wearable Health Solutions, Inc.","WHSI",".007"
"G. WilliFood International","WILC","15.06"
"Demant","WILYY","14.095"
"WiMi Hologram Cloud","WIMI","1.44"
"Simplicity Esports and Gaming Company","WINR",".0199"
"Wins Finance","WINSF",".0551"
"Windtree Therapeutics","WINT",".16"
"WinVest Acquisition Corp.","WINV","10.36"
"Wireless Xcessories Group","WIRX",".001"
"WiSA Technologies","WISA","10.49"
"ContextLogic","WISH",".6879"
"Wipro Limited","WIT","4.89"
"WISeKey","WKEY","2.45"
"Workhorse Group","WKHS","2.21"
"WalkMe","WKME","10.19"
"Worksport","WKSP","1.63"
"Willdan Group","WLDN","19.04"
"Wearable Devices Ltd.","WLDS",".79"
"Williams Industrial Services Group","WLMS","1.05"
"Woolworths","WLWHY","4.395"
"Western Asset Mortgage Capital","WMC","11.27"
"WEALTH MINERALS","WMLLF",".2997"
"William Penn Ban","WMPN","11.75"
"Solarwindow Technologies","WNDW","1.47"
"Western New England Bancorp","WNEB","9.75"
"WINMILL & CO","WNMLA","1.5"
"Andretti Acquisition Corp.","WNNR","10.375"
"Meiwu Technology","WNW",".26"
"Petco Health and Wellness Co.","WOOF","11.69"
"SCWorx","WORX",".4"
"WideOpenWest","WOW","11.49"
"Metro One Telecommunications","WOWI",".0861"
"Revelation MIS","WOWU",".0451"
"Warburg Pincus Capital IA","WPCA","10.15"
"Warburg Pincus Capital IB","WPCB","10.155"
"Westport Fuel Systems","WPRT","1.02"
"World Quantum Growth Acquisition Corp.","WQGA","10.25"
"WQN","WQNI",".0002"
"Williams Rowland Acquisition","WRAC","10.21"
"Wrap Technologies","WRAP","2.58"
"Warby Parker","WRBY","16.15"
"Western Copper and Gold","WRN","1.82"
"Wartsila","WRTBY","1.85"
"Waterstone Financial","WSBF","16.1"
"Woodstock","WSFL",".111"
"Whitestone REIT","WSR","10.41"
"HRSoft","WSTM",".13"
"Western Uranium","WSTRF",".772"
"WisdomTree, Inc.","WT","5.76"
"Alkaline Water","WTER",".2547"
"W&T Offshore","WTI","6.22"
"Western Metals","WTLC",".376"
"Welsbach Technology Metals Acquisition Corp.","WTMA","10.24"
"Wireless Telecom Group","WTT","1.93"
"Select Energy Services","WTTR","8.78"
"Western Union","WU","14.17"
"Wuhan General Group","WUHN",".04"
"TeraWulf","WULF",".9773"
"WAVE Life Sciences","WVE","4.93"
"WVS Financial","WVFC","13.95"
"Willamette Valley Vineyards","WVVI","6.31"
"WW International","WW","4.97"
"Worldwide Webb Acquisition Corp.","WWAC","10.24"
"W World","WWHC","1.04"
"Uranium Resources","WWR","1.08"
"Wolverine World Wide","WWW","16.13"
"Worley Limited","WYGPY","10.9"
"Wynn Macau","WYNMF","1.16"
"WidePoint","WYY","2.16"
"Beyond Air","XAIR","6.55"
"Xenetic Biosciences","XBIO",".7203"
"XBiotech","XBIT","4.35"
"Cross Border Resources","XBOR",".0001"
"Xcorporeal","XCRP",".0015"
"Xcelerate","XCRT",".0487"
"Exicure","XCUR","1.41"
"mPhase Technologies","XDSL",".0014"
"Exela Technologies","XELA",".0609"
"Xcel Brands","XELB",".7701"
"ExcelFin Acquisition Corp.","XFIN","10.29"
"X4 Pharmaceuticals","XFOR","1.03"
"Exagen","XGN","2.84"
"Xenia Hotels & Resorts","XHR","14.9"
"Xinyuan Real Estate Co","XIN","4.74"
"Xilio Therapeutics","XLO","3.65"
"Qualtrics International","XM","15.77"
"Xunlei Limited","XNET","2.08"
"Xenonics","XNNHQ",".0016"
"Xos","XOS",".9469"
"XP","XP","17.82"
"XPAC Acquisition Corp.","XPAX","10.08"
"Power & Digital Infrastructure Acquisition II Corp","XPDB","10.15"
"Xperi Inc.","XPER","10.35"
"XPeng","XPEV","10.64"
"Solitario Exploration & Royalty Corp","XPL",".6839"
"Expion360 Inc.","XPON","2.18"
"Expro Group Holdings","XPRO","18.89"
"Fh","XRAPF",".0016"
"XORTX Therapeutics","XRTX",".59"
"Xerox","XRX","16.38"
"NovAccess Global","XSNX",".2"
"XTL Biopharmaceuticals","XTLB","1.17"
"XTM Inc.","XTMIF",".118"
"Xtant Medical","XTNT",".71"
"XWELL, Inc.","XWEL",".44"
"22nd Century Group","XXII","1.1"
"X Financial","XYF","3.82"
"Xinyi Glass","XYIGF","2.11"
"Z Holdings","YAHOY","5.7899"
"Yalla Group Limited","YALA","4.75"
"YAYYO","YAYO",".1429"
"Yubo International Biotech Limited","YBGJ",".065"
"cbdMD","YCBD",".3442"
"Yulong EcoMaterials Limited","YECO",".9495"
"Yellow","YELL","3.31"
"Yext","YEXT","6.95"
"MingZhu Logistics","YGMZ","1.515"
"Youngevity International","YGYI",".073"
"111 Inc.","YI","3.05"
"Yunji","YJ",".5931"
"YmAbs Therapeutics","YMAB","4.49"
"Full Truck Alliance","YMM","8.05"
"Yandex","YNDX","18.94"
"Yoshiharu Global Co.","YOSH","1.8028"
"Yotta Acquisition Corporation","YOTA","10.16"
"YPF Sociedad Anonima","YPF","11.95"
"17 Education & Technology Group","YQ","1.81"
"Yirendai","YRD","3.29"
"Yatsen","YSG","1.62"
"Metabolix","YTEN","3.9"
"TPG Pace Beneficial II","YTPG","9.915"
"Yatra Online","YTRA","2.3246"
"AutoChina International","YUANF",".01"
"Yue Yuen Industrial","YUEIY","8.274"
"Yuhe International","YUII",".0002"
"Yuma Energy","YUMAQ",".0001"
"Leading Brands","YVR",".3148"
"China Yanyuan Yuhui National Education Group","YYYH",".298"
"Zhongchao","ZCMD","1.14"
"Zedge","ZDGE","2.2"
"Zenvia","ZENV","1.19"
"Zeons","ZEON",".0001"
"Zepp Health","ZEPP","2.07"
"Ecoark","ZEST",".3539"
"Zeta Global","ZETA","9.08"
"Lightning eMotors","ZEV",".8686"
"ZeroFox Holdings, Inc.","ZFOX","3.62"
"Ermenegildo Zegna","ZGN","11.46"
"Zhihu","ZH","1.63"
"Zicix","ZICX",".0014"
"ZIM Integrated Shipping Services","ZIM","18.95"
"Zim","ZIMCF",".05"
"ZimVie Inc.","ZIMV","9.81"
"FTAC Zeus Acquisition Corp.","ZING","10.14"
"ZipRecruiter","ZIP","19.64"
"ZipLink","ZIPL",".001"
"ZIVO Bioscience","ZIVO","3.64"
"ZK International Group Co.","ZKIN",".815"
"Zion Oil & Gas","ZNOG",".0793"
"Zomedica","ZOM",".2757"
"ZST Digital Networks","ZSTN",".0002"
"Zimmer Energy Transition Acquisition","ZT","10.01"
